Timestamp,УКК1_объем,УКК1_ОЧИ,УКК1_ОЧМ,УКК1_ароматика,УКК1_олефины,ЛФ_объем,ЛФ_ОЧИ,ЛФ_ОЧМ,ЛФ_ароматика,ЛФ_олефины,35/5_объем,35/5_ОЧИ,35/5_ОЧМ,35/5_ароматика,35/5_олефины,УПБКА1_объем,УПБКА1_ОЧИ,УПБКА1_ОЧМ,УПБКА1_ароматика,УПБКА1_олефины,УПБКА2_объем,УПБКА2_ОЧИ,УПБКА2_ОЧМ,УПБКА2_ароматика,УПБКА2_олефины,БГБ_объем,БГБ_ОЧИ,БГБ_ОЧМ,БГБ_аромат,БГБ_олефы,ЛББГБ_объем,ЛББГБ_ОЧИ,ЛББГБ_ОЧМ,ЛББГБ_ароматика,ЛББГБ_олефины,ЛЧ_объем,ЛЧ_ОЧИ,ЛЧ_ОЧМ,ЛЧ_ароматика,ЛЧ_олефины,НК_объем,НК_ОЧИ,НК_ОЧМ,НК_empty_1,НК_empty_2,Премиум_1448_объем,Премиум_1415_объем,95_объем_сумма,95_ОЧИ,95_ОЧМ,95_ароматика,95_олефины,вход,отклонение
11.21.17 22:30,98.89254531860352,94.15309143066406,82.74483489990233,26.69843292236328,24.906831741333008,78.0,100.23626708984376,89.48680877685547,68.3,1.1311447620391846,27.9,80.42066192626953,78.81951904296875,,,29.99,98.0329818725586,95.80677032470705,,,15.120803780025906,98.96263885498048,157.22573852539062,,,0.0469380261169539,-1.0,-1.0,-1.0,-1.0,0.0702462925679153,96.4,83.0,,,16.53051634894477,95.4,85.4,,,0.0277754159437285,69.0,60.3,,,287.21,0.09,287.0,94.8484115600586,85.37366485595702,31.18439674377441,8.94911479949951,266.61,20.69
11.21.17 23:00,99.19026056925456,94.13195037841797,82.74638366699219,26.751619338989254,24.840335845947266,78.07,100.21574401855467,89.46652221679686,68.3,1.203304886817932,28.1,80.40470123291014,78.8019790649414,,,29.92,98.02033233642578,95.78968811035155,,,15.33980507320828,98.97231292724608,161.99131774902344,,,0.0480632529490523,-1.0,-1.0,-1.0,-1.0,0.0711143246127499,96.4,83.0,,,16.740659056769477,95.4,85.4,,,0.0257829611086183,69.0,60.3,,,287.09,0.09,287.0,94.88428497314452,85.38510131835938,31.217929840087887,9.080525398254393,267.47,19.7
11.21.17 23:29,99.53391172620984,94.11858367919922,82.74372100830078,26.690031051635746,24.876003265380856,77.11,100.21425628662108,89.4688949584961,68.3,1.1559466123580933,28.3,80.45050048828125,78.81123352050781,,,29.52,98.03883361816406,95.75612640380861,,,15.726870897081165,99.01937103271484,161.25852966308594,,,0.0466165327363544,-1.0,-1.0,-1.0,-1.0,0.0698926489386293,96.4,83.0,,,17.05895799001058,95.4,85.4,,,0.026199295082026,69.0,60.3,,,286.6,0.08,286.0,94.92256164550781,85.43912506103516,31.367345809936523,9.064454078674316,267.43,19.25
11-22-17,100.50746943155924,94.14173889160156,82.74955749511719,26.69604110717773,24.85231208801269,75.79,100.27044677734376,89.54788208007811,68.3,1.3093161582946775,28.8,80.46305084228516,78.81085968017578,,,29.1,98.0380630493164,95.75249481201173,,,16.27249337302314,99.01885223388673,164.50994873046875,,,0.0446071992317835,-1.0,-1.0,-1.0,-1.0,0.0721109533061583,96.4,83.0,,,17.7705659866333,95.4,85.4,,,0.0304221098414725,69.0,60.3,,,286.89,0.08,286.0,94.91971588134764,85.38104248046875,31.236474990844727,9.097424507141112,268.35,18.62
11.22.17 0:30,100.13978644476995,94.16555786132812,82.74580383300781,26.705345153808597,24.852376937866207,76.47,100.29817962646484,89.55503845214845,68.4,1.283047795295715,29.4,80.4412384033203,78.82283782958984,,,27.43,98.02458190917967,95.72447204589844,,,16.10134636561076,99.01811981201173,163.32093811035156,,,0.0463754127009047,-1.0,-1.0,-1.0,-1.0,0.0725288943698008,96.4,83.0,,,18.23080789777968,95.4,85.4,,,0.0332472324992219,69.0,60.3,,,286.45,0.08,286.0,94.88296508789062,85.36524200439453,31.34643173217773,9.116663932800291,267.88,18.66
11.22.17 0:59,100.32677239312066,94.15957641601561,82.73248291015625,26.75004005432129,24.866064071655277,76.54,100.34832763671876,89.59075927734375,68.6,1.2279839515686035,29.1,80.43272399902342,78.81536102294923,,,26.96,98.04892730712889,95.71222686767578,,,16.639863840738933,99.04240417480467,165.51963806152344,,,0.0475006392846504,-1.0,-1.0,-1.0,-1.0,0.070824980818563,96.4,83.0,,,18.53562692006429,95.4,85.4,,,0.0419902436435222,69.0,60.3,,,286.1,0.09,286.0,94.94622039794922,85.39561462402342,31.60472869873047,9.242171287536621,268.22,17.96
11.22.17 1:30,100.11732643975152,94.1522979736328,82.72247314453125,26.60677719116211,24.90300178527832,76.01,100.31878662109376,89.58078765869139,68.7,1.1061794757843018,29.7,80.43950653076173,78.81263732910156,,,28.07,98.05413818359376,95.71520233154298,,,16.612436400519478,99.02731323242189,167.1812286376953,,,0.0685584522369835,-1.0,-1.0,-1.0,-1.0,0.0733004788557688,96.4,83.0,,,18.665420299106174,95.4,85.4,,,0.0367860705695218,69.0,60.3,,,286.57,0.09,286.0,94.93766021728516,85.39797210693358,31.491085052490234,9.097102165222168,269.37,17.29
11.22.17 2:00,99.90344568888345,94.12395477294922,82.71670532226561,26.616683959960938,24.88447380065918,75.99,100.31852722167967,89.57064819335938,68.7,1.1667239665985107,28.8,80.43436431884764,78.8236312866211,,,28.34,98.0903549194336,95.69078063964845,,,17.120287259419758,99.06879425048828,169.3587646484375,,,0.0469380261169539,-1.0,-1.0,-1.0,-1.0,0.0726574913909037,96.4,83.0,,,19.175003454420303,95.4,85.4,,,0.0288459886693292,69.0,60.3,,,285.94,0.09,286.0,94.9727020263672,85.44721221923827,31.55167961120605,9.157331466674803,269.49,16.53
11.22.17 2:29,100.095327674018,94.112060546875,82.73068237304686,26.542694091796875,24.911891937255856,76.18,100.33135986328124,89.62375640869139,68.6,1.3157752752304075,29.1,80.43787384033203,78.84043121337889,,,27.6,98.08164978027344,95.67742919921876,,,17.532795439826117,99.07679748535155,170.11795043945312,,,0.0772387728922896,-1.0,-1.0,-1.0,-1.0,0.0731075825790564,96.4,83.0,,,19.56351095835368,95.4,85.4,,,0.0283999169245362,69.0,60.3,,,285.9,0.09,285.0,95.0058822631836,85.47015380859375,31.74244880676269,9.206287384033203,270.24,15.74
11.22.17 3:00,100.59823676215278,94.11473083496092,82.72794342041014,26.61402702331543,24.81985855102539,75.69,100.29453277587892,89.52375030517578,68.5,1.2462807893753052,29.1,80.42952728271484,78.84801483154298,,,26.9,98.08849334716798,95.66996002197264,,,17.72687668270535,98.9684295654297,129.62147521972656,,,0.0499118398874998,-1.0,-1.0,-1.0,-1.0,0.0724645965215232,96.4,83.0,,,19.8702943166097,95.4,85.4,,,0.0266453673442204,69.0,60.3,,,286.27,0.09,286.0,94.92127990722656,85.39064025878906,31.580366134643555,9.160639762878418,270.0,16.36
11.22.17 3:30,100.79797693888348,94.13019561767578,82.72812652587889,26.59117317199707,24.79517936706543,76.17,100.27573394775392,89.50559997558595,68.5,1.0897122621536257,29.6,80.44034576416014,78.84836578369139,,,27.02,98.0982666015625,95.6478271484375,,,17.10555478201972,98.96736907958984,130.0146484375,,,0.0482239996393521,-1.0,-1.0,-1.0,-1.0,0.0745543031642834,96.4,83.0,,,19.111358896891275,95.4,85.4,,,0.032355089030332,69.0,60.3,,,286.56,0.1,286.0,94.89026641845705,85.32076263427734,31.434671401977536,9.107813835144045,269.98,16.68
11.22.17 3:59,100.61219363742404,94.1375503540039,82.71923828125,26.575616836547848,24.884153366088867,75.04,100.24275970458984,89.48902130126953,68.6,1.3762203454971311,30.2,80.43402099609375,78.83812713623048,,,27.31,98.11185455322264,95.64434051513673,,,16.736460494995118,98.94257354736328,129.6879119873047,,,0.0496707198520501,-1.0,-1.0,-1.0,-1.0,0.073911315947771,96.4,83.0,,,18.74773061540392,95.4,85.4,,,0.0342583293095231,69.0,60.3,,,286.92,0.11,287.0,94.83228302001952,85.28663635253906,31.32815361022949,9.323668479919432,268.85,18.18
