,1,2,3,4,5,6,7,8,9,10,11.0,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
,1    УКК1,,,,,2     ЛФ,,,,,3     35/5,,,,,4     УПБКА1,,,,,5     УПБКА2,,,,,6      БГБ,,,,,7   ЛББГБ,,,,,8     ЛЧ,,,,,9     НК,,,,,Премиум,Премиум,95,,,,
Timestamp,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,аромат,олефы,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,ароматика ,олефины,объем,ОЧИ,ОЧМ,,,объем 1448,объем 1415,объем сумма,ОЧИ,ОЧМ,ароматика ,олефины,вход,отклонение 
12.7.17 16:30,85.085728624131946,94.236198425292969,82.598678588867188,25.816810607910156,25.545864105224609,85.07,99.035758972167969,88.242698669433594,66.8,1.4076436758041382,60.6,80.515007019042969,78.945137023925781,,,25.95,96.848358154296875,96.253860473632812,,,22.990743107265896,51.410396575927734,378.35528564453125,,,24.934781371222602,90.588943481445312,80.913719177246094,35.432647705078125,9.1447925567626953,24.983471658494736,96.400000000000006,83.0,,,0.041478026575512354,95.400000000000006,85.400000000000006,,,0.009010654439528783,69,60.299999999999997,,,259.63,0.09,259,95.439750671386719,84.909957885742188,32.773170471191406,14.490386009216309,329.67,-69.95
12.7.17 17:00,85.125566440158423,94.216461181640625,82.575202941894531,26.082054138183594,25.433006286621094,84.84,99.017013549804688,88.24493408203125,66.8,1.4545698165893555,60.9,80.505088806152344,78.943504333496094,,,26.11,96.872528076171875,96.261947631835938,,,22.988497055901423,51.249691009521484,363.67929077148438,,,25.010734282599554,90.592002868652344,80.895301818847656,35.475250244140625,9.1368370056152344,25.012084431118435,96.400000000000006,83.0,,,0.038971920808156334,95.400000000000006,85.400000000000006,,,0.03845140713577469,69,60.299999999999997,,,259.07,0.09,259,95.487777709960938,84.91497802734375,32.888343811035156,14.581284523010254,330.06,-70.90
12.7.17 17:29,85.042193773057733,94.266456604003906,82.589828491210938,26.082902908325195,25.529184341430664,85.07,99.026351928710938,88.255859375,66.7,1.3436317443847656,60.9,80.525634765625,78.933998107910156,,,26.05,96.955360412597656,96.314476013183594,,,22.964622306823731,51.311286926269531,370.22216796875,,,25.002616437276206,90.604515075683594,80.873298645019531,35.716136932373047,9.1526775360107422,25.012342135111492,96.400000000000006,83.0,,,0.03820921658641762,95.400000000000006,85.400000000000006,,,0.02914337052239312,69,60.299999999999997,,,258.42,0.09,258,95.532470703125,84.855110168457031,33.140567779541016,14.723313331604004,330.07,-71.57
12.7.17 18:00,84.725532362196176,94.302589416503906,82.590644836425781,26.202966690063477,25.529155731201172,84.91,99.062713623046875,88.273857116699219,66.8,1.4774413108825684,61.0,80.500740051269531,78.952972412109375,,,26.15,96.905448913574219,96.301414489746094,,,22.979772398206922,51.054939270019531,338.64364624023438,,,25.086606491936578,90.575607299804688,80.86224365234375,35.568099975585938,9.3723087310791016,25.020539347330729,96.400000000000006,83.0,,,0.038113072514533997,95.400000000000006,85.400000000000006,,,0.033931209964470729,69,60.299999999999997,,,257.96,0.09,258,95.558303833007812,84.893707275390625,33.074790954589844,14.663358688354492,329.92,-71.87
12.7.17 18:30,85.066595543755426,94.28839111328125,82.588203430175781,26.231903076171875,25.571577072143555,84.88,99.130027770996094,88.333251953125,67.1,1.4480575323104858,60.9,80.498291015625,78.925407409667969,,,26.18,96.9364013671875,96.2806396484375,,,22.99194482167562,51.167819976806641,341.456298828125,,,25.074791696336533,90.656684875488281,80.913154602050781,35.892158508300781,9.3297624588012695,25.003340360853407,96.400000000000006,83.0,,,0.037712824675771923,95.400000000000006,85.400000000000006,,,0.027983583282265398,69,60.299999999999997,,,257.94,0.08,258,95.679718017578125,84.913330078125,33.380847930908203,14.682269096374512,330.13,-72.11
12.7.17 18:59,84.922775777180988,94.297149658203125,82.589515686035156,26.211492538452148,25.618194580078125,85.17,99.204460144042969,88.397010803222656,67.3,1.4090666770935059,60.8,80.495399475097656,78.948219299316406,,,25.96,96.93768310546875,96.35302734375,,,22.936776881747775,51.025886535644531,332.07867431640625,,,24.998999765184191,90.708671569824219,80.9263916015625,36.200733184814453,9.2872552871704102,25.000092824300129,96.400000000000006,83.0,,,0.037752506674991713,95.400000000000006,85.400000000000006,,,0.051417231476969187,69,60.299999999999997,,,257.14,0.08,257,95.726913452148438,84.963127136230469,33.618404388427734,15.092453002929688,329.90,-72.68
12.7.17 19:30,84.762133534749353,94.298660278320312,82.581977844238281,26.288278579711914,25.593645095825195,85.04,99.191932678222656,88.386474609375,67.3,1.4760901927947998,60.8,80.489227294921875,78.950241088867188,,,25.92,96.9688720703125,96.400489807128906,,,22.962010044521755,50.987522125244141,326.2738037109375,,,25.007680299546983,90.758323669433594,80.952568054199219,36.316818237304688,9.5349006652832031,24.994273736741807,96.400000000000006,83.0,,,0.036666506032149,95.400000000000006,85.400000000000006,,,0.094864642940875557,69,60.299999999999997,,,257.44,0.08,257,95.712417602539062,84.879371643066406,33.429115295410156,14.88139820098877,329.62,-72.09
12.7.17 20:00,84.896710968017572,94.312965393066406,82.589187622070312,26.301153182983398,25.569705963134766,85.05,99.226066589355469,88.413780212402344,67.4,1.5180835723876953,60.4,80.479156494140625,78.953102111816406,,,26.00,96.993141174316406,96.390327453613281,,,23.021775711907281,50.790233612060547,309.01373291015625,,,25.05059960683187,90.779586791992188,80.959526062011719,36.337875366210938,9.604705810546875,24.984532610575357,96.400000000000006,83.0,,,0.03682990947531329,95.400000000000006,85.400000000000006,,,0.042495792121109037,69,60.299999999999997,,,257.94,0.08,258,95.747711181640625,84.890090942382812,33.508766174316406,14.974188804626465,329.44,-71.42
12.7.17 20:29,85.044874996609153,94.316322326660156,82.588882446289062,26.260377883911133,25.689235687255859,85.00,99.311973571777344,88.491180419921875,67.6,1.5354031324386597,60.1,80.461029052734375,78.967636108398438,,,25.92,96.946182250976562,96.39422607421875,,,22.997325897216797,50.702121734619141,302.04669189453125,,,24.942818726433647,90.824790954589844,80.997535705566406,36.457500457763672,9.8483104705810547,24.997842491997613,96.400000000000006,83.0,,,0.036691098536054297,95.400000000000006,85.400000000000006,,,0.076248573180701995,69,60.299999999999997,,,256.91,0.08,256,95.775863647460938,84.908798217773438,33.479557037353516,15.034405708312988,329.11,-72.11
12.7.17 21:00,84.887930382622613,94.353706359863281,82.592872619628906,26.176689147949219,25.759243011474609,85.17,99.321601867675781,88.496452331542969,67.6,1.5262372493743896,60.5,80.458930969238281,78.969261169433594,,,25.89,96.972030639648438,96.415008544921875,,,22.971309492323133,50.73773193359375,302.735595703125,,,25.043526776631673,90.867973327636719,81.039871215820312,36.634990692138672,9.8822898864746094,25.033110152350531,96.400000000000006,83.0,,,0.035630166778961816,95.400000000000006,85.400000000000006,,,0.039849098709722357,69,60.299999999999997,,,255.51,0.08,255,95.865585327148438,84.948287963867188,33.851375579833984,15.164331436157227,329.54,-73.95
